"","ID","LHSandRHS","Desfechos","count","lift","confidence","support","count.x","lift.x","confidence.x","support.x","count.y","lift.y","confidence.y","support.y","count.x.12","lift.x.12","confidence.x.12","support.x.12","count.y.12","lift.y.12","confidence.y.12","support.y.12","count.x.11","lift.x.11","confidence.x.11","support.x.11","count.y.11","lift.y.11","confidence.y.11","support.y.11","count.x.10","lift.x.10","confidence.x.10","support.x.10","count.y.10","lift.y.10","confidence.y.10","support.y.10","count.x.9","lift.x.9","confidence.x.9","support.x.9","count.y.9","lift.y.9","confidence.y.9","support.y.9","count.x.8","lift.x.8","confidence.x.8","support.x.8","count.y.8","lift.y.8","confidence.y.8","support.y.8","count.x.7","lift.x.7","confidence.x.7","support.x.7","count.y.7","lift.y.7","confidence.y.7","support.y.7","count.x.6","lift.x.6","confidence.x.6","support.x.6","count.y.6","lift.y.6","confidence.y.6","support.y.6","count.x.5","lift.x.5","confidence.x.5","support.x.5","count.y.5","lift.y.5","confidence.y.5","support.y.5","count.x.4","lift.x.4","confidence.x.4","support.x.4","count.y.4","lift.y.4","confidence.y.4","support.y.4","count.x.3","lift.x.3","confidence.x.3","support.x.3","count.y.3","lift.y.3","confidence.y.3","support.y.3","count.x.2","lift.x.2","confidence.x.2","support.x.2","count.y.2","lift.y.2","confidence.y.2","support.y.2","count.x.1","lift.x.1","confidence.x.1","support.x.1","count.y.1","lift.y.1","confidence.y.1","support.y.1"
"17",17,"escol4=0,mumigual=0,alcool=0,tipores3=0","encerra2=0",39,1.29053751399776,0.829787234042553,0.065989847715736,36,1.32958380202475,0.857142857142857,0.0609137055837563,34,1.34318181818182,0.85,0.0575296108291032,35,1.33116674174657,0.853658536585366,0.0592216582064298,30,1.30569261359452,0.810810810810811,0.050761421319797,40,1.27260981912145,0.833333333333333,0.0676818950930626,38,1.36109090909091,0.863636363636364,0.0642978003384095,35,1.40142276422764,0.875,0.0592216582064298,28,1.22170542635659,0.8,0.0473773265651438,38,1.35615942028986,0.844444444444444,0.0642978003384095,43,1.37204405571753,0.877551020408163,0.0727580372250423,37,1.35231910946197,0.880952380952381,0.0626057529610829,34,1.33249336870027,0.85,0.0575296108291032,38,1.31241234221599,0.826086956521739,0.0642978003384095,36,1.31919642857143,0.857142857142857,0.0609137055837563,36,1.25270843146491,0.818181818181818,0.0609137055837563,33,1.29553607014747,0.846153846153846,0.0558375634517767,36,1.35844719703742,0.878048780487805,0.0609137055837563,37,1.30627240143369,0.822222222222222,0.0626057529610829,43,1.37739837398374,0.86,0.0727580372250423,35,1.33970207253886,0.875,0.0592216582064298,40,1.3383152173913,0.869565217391304,0.0676818950930626,38,1.39646810098247,0.883720930232558,0.0642978003384095,39,1.33974657056498,0.847826086956522,0.065989847715736,29,1.36609277857484,0.852941176470588,0.0490693739424704,33,1.24851161897446,0.804878048780488,0.0558375634517767,33,1.31599190283401,0.846153846153846,0.0558375634517767
"28",28,"fxet3=1,alcool=0,comdrogas=0,cavitacao=0","encerra2=0",61,1.15696405648267,0.74390243902439,0.10321489001692,63,1.19176109083925,0.768292682926829,0.106598984771574,61,1.1900376312141,0.753086419753086,0.10321489001692,64,1.13408491244903,0.727272727272727,0.1082910321489,60,1.20776566757493,0.75,0.101522842639594,67,1.18974220299261,0.779069767441861,0.11336717428088,54,1.19864788732394,0.76056338028169,0.0913705583756345,59,1.16661648097962,0.728395061728395,0.0998307952622673,59,1.18553651570787,0.776315789473684,0.0998307952622673,62,1.1853649068323,0.738095238095238,0.104906937394247,62,1.21170634920635,0.775,0.104906937394247,63,1.1512987012987,0.75,0.106598984771574,60,1.14705311509349,0.731707317073171,0.101522842639594,61,1.18184500393391,0.74390243902439,0.10321489001692,63,1.2928125,0.84,0.106598984771574,59,1.15813072937425,0.756410256410256,0.0998307952622673,65,1.21366738278782,0.792682926829268,0.109983079526227,60,1.16034031413613,0.75,0.101522842639594,61,1.18184500393391,0.74390243902439,0.10321489001692,74,1.22185902271394,0.762886597938144,0.125211505922166,58,1.23337651122625,0.805555555555556,0.0981387478849408,61,1.25177083333333,0.813333333333333,0.10321489001692,63,1.15759855739336,0.732558139534884,0.106598984771574,67,1.18959923090789,0.752808988764045,0.11336717428088,60,1.23202001250782,0.769230769230769,0.101522842639594,62,1.15871359453562,0.746987951807229,0.104906937394247,54,1.10505540166205,0.710526315789474,0.0913705583756345
"29",29,"fxet3=1,alcool=0,comdrogas=0,cavitacao=0,bilateral=1","encerra2=0",33,1.2517971758665,0.804878048780488,0.0558375634517767,31,1.23299010700585,0.794871794871795,0.0524534686971235,34,1.31042128603104,0.829268292682927,0.0575296108291032,34,1.26234451564267,0.80952380952381,0.0575296108291032,29,1.297229791099,0.805555555555556,0.0490693739424704,35,1.30364908300246,0.853658536585366,0.0592216582064298,29,1.30582857142857,0.828571428571429,0.0490693739424704,32,1.22028648857917,0.761904761904762,0.0541455160744501,30,1.27260981912145,0.833333333333333,0.050761421319797,31,1.27654682274247,0.794871794871795,0.0524534686971235,34,1.29655439411537,0.829268292682927,0.0575296108291032,35,1.27922077922078,0.833333333333333,0.0592216582064298,31,1.21492042440318,0.775,0.0524534686971235,33,1.31068548387097,0.825,0.0558375634517767,35,1.3466796875,0.875,0.0592216582064298,31,1.28280352891752,0.837837837837838,0.0524534686971235,35,1.24623448608266,0.813953488372093,0.0592216582064298,31,1.19901832460733,0.775,0.0524534686971235,35,1.3239247311828,0.833333333333333,0.0592216582064298,38,1.29493167272098,0.808510638297872,0.0642978003384095,28,1.26089606827187,0.823529411764706,0.0473773265651438,32,1.29605263157895,0.842105263157895,0.0541455160744501,33,1.27187948350072,0.804878048780488,0.0558375634517767,37,1.27104161822832,0.804347826086957,0.0626057529610829,30,1.33468834688347,0.833333333333333,0.050761421319797,39,1.34435695538058,0.866666666666667,0.065989847715736,27,1.23506191950464,0.794117647058823,0.0456852791878173
"32",32,"fxet3=1,bilateral=0,tipores3=0","encerra2=0",47,1.17898981324278,0.758064516129032,0.0795262267343486,50,1.250952501905,0.806451612903226,0.0846023688663283,49,1.24887873037778,0.790322580645161,0.0829103214890017,43,1.24171797126942,0.796296296296296,0.0727580372250423,46,1.32279096924873,0.821428571428571,0.077834179357022,49,1.29016305800588,0.844827586206897,0.0829103214890017,53,1.36931147540984,0.868852459016393,0.089678510998308,43,1.29943242828655,0.811320754716981,0.0727580372250423,46,1.27723749119098,0.836363636363636,0.077834179357022,50,1.31637562366358,0.819672131147541,0.0846023688663283,53,1.31531872008062,0.841269841269841,0.089678510998308,48,1.31576994434137,0.857142857142857,0.0812182741116751,49,1.37168435013263,0.875,0.0829103214890017,51,1.28609831029186,0.80952380952381,0.0862944162436548,48,1.29605263157895,0.842105263157895,0.0812182741116751,52,1.22487046632124,0.8,0.0879864636209814,48,1.20479062261106,0.786885245901639,0.0812182741116751,53,1.2614981876762,0.815384615384615,0.089678510998308,49,1.25559313215401,0.790322580645161,0.0829103214890017,54,1.27187948350072,0.794117647058823,0.0913705583756345,48,1.22487046632124,0.8,0.0812182741116751,50,1.26152663934426,0.819672131147541,0.0846023688663283,50,1.2541380188439,0.793650793650794,0.0846023688663283,41,1.22242962365049,0.773584905660377,0.0693739424703892,37,1.28826440438317,0.804347826086957,0.0626057529610829,38,1.22801837270341,0.791666666666667,0.0642978003384095,50,1.29605263157895,0.833333333333333,0.0846023688663283
"45",45,"fxet3=1,escol4=0","encerra2=0",148,1.17438238453276,0.755102040816326,0.250423011844332,149,1.17322834645669,0.756345177664975,0.252115059221658,149,1.17140234655599,0.741293532338308,0.252115059221658,145,1.1536131603037,0.739795918367347,0.245346869712352,128,1.16454994688958,0.72316384180791,0.2165820642978,152,1.13231234637928,0.741463414634146,0.257191201353638,136,1.12808421052632,0.715789473684211,0.230118443316413,144,1.1827392120075,0.738461538461539,0.243654822335025,146,1.13178294573643,0.741116751269036,0.247038917089679,140,1.14712732919255,0.714285714285714,0.236886632825719,152,1.18825396825397,0.76,0.257191201353638,151,1.11978166760775,0.729468599033816,0.255499153976311,144,1.15764129769435,0.738461538461539,0.243654822335025,144,1.13254551261578,0.712871287128713,0.243654822335025,142,1.13236722797927,0.735751295336788,0.240270727580372,157,1.19000410403735,0.777227722772277,0.265651438240271,145,1.14436995886972,0.747422680412371,0.245346869712352,149,1.15839669551948,0.748743718592965,0.252115059221658,137,1.17017863336802,0.736559139784946,0.231810490693739,152,1.15927216415021,0.723809523809524,0.257191201353638,143,1.14631202018284,0.74869109947644,0.241962774957699,150,1.17785395408163,0.76530612244898,0.253807106598985,149,1.14854571540368,0.726829268292683,0.252115059221658,146,1.16520823205315,0.737373737373737,0.247038917089679,135,1.13203933086451,0.706806282722513,0.228426395939086,146,1.18571958609886,0.764397905759162,0.247038917089679,147,1.15466507177033,0.742424242424242,0.248730964467005
"46",46,"fxet3=1,escol4=0,alcool=0","encerra2=0",139,1.24960450258594,0.803468208092486,0.235194585448393,141,1.22874458108467,0.792134831460674,0.238578680203046,142,1.21292094233271,0.767567567567568,0.240270727580372,138,1.22268529623411,0.784090909090909,0.233502538071066,120,1.22305384058221,0.759493670886076,0.203045685279188,140,1.17471675611211,0.769230769230769,0.236886632825719,127,1.19138095238095,0.755952380952381,0.214890016920474,135,1.23554006968641,0.771428571428571,0.228426395939086,133,1.20897932816537,0.791666666666667,0.225042301184433,132,1.21136645962733,0.754285714285714,0.223350253807107,140,1.26525369299936,0.809248554913295,0.236886632825719,138,1.19683028835571,0.779661016949153,0.233502538071066,132,1.21722577625215,0.776470588235294,0.223350253807107,132,1.17814425516491,0.741573033707865,0.223350253807107,137,1.19125176553672,0.774011299435028,0.231810490693739,145,1.2265622763576,0.801104972375691,0.245346869712352,135,1.20172611157971,0.784883720930233,0.228426395939086,138,1.23411917804073,0.797687861271676,0.233502538071066,127,1.23028127458694,0.774390243902439,0.214890016920474,141,1.22069874752802,0.762162162162162,0.238578680203046,133,1.21936955105333,0.796407185628742,0.225042301184433,138,1.23482921511628,0.802325581395349,0.233502538071066,141,1.21092478493374,0.766304347826087,0.238578680203046,132,1.23424991298294,0.781065088757396,0.223350253807107,127,1.24789266297571,0.779141104294479,0.214890016920474,133,1.22801837270341,0.791666666666667,0.225042301184433,133,1.23125,0.791666666666667,0.225042301184433
"47",47,"fxet3=1,escol4=0,bilateral=0","encerra2=0",54,1.19977443609023,0.771428571428571,0.0913705583756345,59,1.25369431560781,0.808219178082192,0.0998307952622673,55,1.17448330683625,0.743243243243243,0.0930626057529611,56,1.30335131729217,0.835820895522388,0.0947546531302876,60,1.30569261359452,0.810810810810811,0.101522842639594,58,1.2301894918174,0.805555555555556,0.0981387478849408,60,1.31333333333333,0.833333333333333,0.101522842639594,59,1.31244354110208,0.819444444444444,0.0998307952622673,61,1.24206718346253,0.813333333333333,0.10321489001692,63,1.33127145308924,0.828947368421053,0.106598984771574,64,1.26662648181636,0.810126582278481,0.1082910321489,63,1.27248803827751,0.828947368421053,0.106598984771574,53,1.22183647995007,0.779411764705882,0.089678510998308,61,1.27514855687606,0.802631578947368,0.10321489001692,59,1.22709037162162,0.797297297297297,0.0998307952622673,60,1.24142276992018,0.810810810810811,0.101522842639594,60,1.24142276992018,0.810810810810811,0.101522842639594,64,1.2224161334109,0.790123456790123,0.1082910321489,57,1.27544298046343,0.802816901408451,0.0964467005076142,69,1.28502552467385,0.802325581395349,0.116751269035533,60,1.25842856128895,0.821917808219178,0.101522842639594,62,1.27229166666667,0.826666666666667,0.104906937394247,63,1.21406677970523,0.768292682926829,0.106598984771574,56,1.24636589591022,0.788732394366197,0.0947546531302876,51,1.23762010347376,0.772727272727273,0.0862944162436548,55,1.21878515185602,0.785714285714286,0.0930626057529611,64,1.29268626110731,0.831168831168831,0.1082910321489
"48",48,"fxet3=1,escol4=0,cavitacao=0","encerra2=0",40,1.32362821948488,0.851063829787234,0.0676818950930626,40,1.32015412966996,0.851063829787234,0.0676818950930626,37,1.29928698752228,0.822222222222222,0.0626057529610829,40,1.22303274871954,0.784313725490196,0.0676818950930626,29,1.297229791099,0.805555555555556,0.0490693739424704,45,1.32155635062612,0.865384615384615,0.0761421319796954,37,1.38838095238095,0.880952380952381,0.0626057529610829,34,1.29655439411537,0.80952380952381,0.0575296108291032,35,1.30364908300246,0.853658536585366,0.0592216582064298,38,1.27139945652174,0.791666666666667,0.0642978003384095,33,1.3577694235589,0.868421052631579,0.0558375634517767,41,1.28444208852372,0.836734693877551,0.0693739424703892,40,1.27970551615872,0.816326530612245,0.0676818950930626,33,1.27871754523997,0.804878048780488,0.0558375634517767,35,1.38120993589744,0.897435897435897,0.0592216582064298,37,1.31744788528738,0.86046511627907,0.0626057529610829,34,1.26968280045495,0.829268292682927,0.0575296108291032,35,1.23066396953832,0.795454545454545,0.0592216582064298,38,1.31241234221599,0.826086956521739,0.0642978003384095,48,1.32548359966358,0.827586206896552,0.0812182741116751,33,1.26314766839378,0.825,0.0558375634517767,41,1.31461588541667,0.854166666666667,0.0693739424703892,40,1.26417112299465,0.8,0.0676818950930626,44,1.36332179930796,0.862745098039216,0.0744500846023689,38,1.3230823612584,0.826086956521739,0.0642978003384095,41,1.29792704483368,0.836734693877551,0.0693739424703892,37,1.27877192982456,0.822222222222222,0.0626057529610829
"49",49,"fxet3=1,escol4=0,comdrogas=0","encerra2=0",138,1.21946770334928,0.784090909090909,0.233502538071066,141,1.2083786488015,0.779005524861878,0.238578680203046,139,1.18729585200173,0.751351351351351,0.235194585448393,135,1.20294006784772,0.771428571428571,0.228426395939086,121,1.21026621761132,0.751552795031056,0.204737732656514,141,1.17024772497472,0.766304347826087,0.238578680203046,126,1.17500591715976,0.745562130177515,0.213197969543147,135,1.23554006968641,0.771428571428571,0.228426395939086,138,1.17734182148889,0.770949720670391,0.233502538071066,131,1.17532487247996,0.731843575418994,0.22165820642978,144,1.24388318863457,0.795580110497238,0.243654822335025,143,1.16145124716553,0.756613756613757,0.241962774957699,134,1.19354352544008,0.761363636363636,0.22673434856176,135,1.17199894235854,0.737704918032787,0.228426395939086,136,1.18255649717514,0.768361581920904,0.230118443316413,147,1.20358261062315,0.786096256684492,0.248730964467005,138,1.17383419689119,0.766666666666667,0.233502538071066,138,1.19275205475445,0.770949720670391,0.233502538071066,128,1.22502914885348,0.771084337349398,0.2165820642978,146,1.20534741429889,0.752577319587629,0.247038917089679,135,1.20172611157971,0.784883720930233,0.228426395939086,139,1.22245535714286,0.794285714285714,0.235194585448393,139,1.17459750064343,0.74331550802139,0.235194585448393,135,1.21902215431627,0.771428571428571,0.228426395939086,128,1.17820764414541,0.735632183908046,0.2165820642978,137,1.21435320584927,0.782857142857143,0.231810490693739,135,1.17955351862803,0.758426966292135,0.228426395939086
"50",50,"fxet3=1,escol4=0,mumigual=0,alcool=0,bilateral=0","encerra2=0",36,1.30208078335373,0.837209302325581,0.0609137055837563,43,1.36124055921581,0.877551020408163,0.0727580372250423,35,1.22905525846702,0.777777777777778,0.0592216582064298,39,1.32207181369737,0.847826086956522,0.065989847715736,40,1.34196185286104,0.833333333333333,0.0676818950930626,40,1.27260981912145,0.833333333333333,0.0676818950930626,41,1.40469565217391,0.891304347826087,0.0693739424703892,41,1.42753623188406,0.891304347826087,0.0693739424703892,38,1.31888653981677,0.863636363636364,0.0642978003384095,45,1.36356644790812,0.849056603773585,0.0761421319796954,43,1.37204405571753,0.877551020408163,0.0727580372250423,43,1.32015584415584,0.86,0.0727580372250423,33,1.32646398694144,0.846153846153846,0.0558375634517767,36,1.36175115207373,0.857142857142857,0.0609137055837563,40,1.36805555555556,0.888888888888889,0.0676818950930626,40,1.33138094165353,0.869565217391304,0.0676818950930626,39,1.29809641811219,0.847826086956522,0.065989847715736,43,1.27934957712445,0.826923076923077,0.0727580372250423,37,1.36702925731433,0.86046511627907,0.0626057529610829,45,1.33468834688347,0.833333333333333,0.0761421319796954,37,1.34881569207994,0.880952380952381,0.0626057529610829,43,1.37874348958333,0.895833333333333,0.0727580372250423,40,1.28997053366801,0.816326530612245,0.0676818950930626,39,1.33974657056498,0.847826086956522,0.065989847715736,36,1.37282229965157,0.857142857142857,0.0609137055837563,36,1.26914817465999,0.818181818181818,0.0609137055837563,43,1.36482277121375,0.877551020408163,0.0727580372250423
"54",54,"fxet3=1,hiv3=0,cavitacao=0","encerra2=0",57,1.182,0.76,0.0964467005076142,63,1.19176109083925,0.768292682926829,0.106598984771574,56,1.19583754877873,0.756756756756757,0.0947546531302876,57,1.13953724375888,0.730769230769231,0.0964467005076142,54,1.15945504087193,0.72,0.0913705583756345,57,1.20897932816537,0.791666666666667,0.0964467005076142,50,1.15882352941176,0.735294117647059,0.0846023688663283,52,1.14088428555518,0.712328767123288,0.0879864636209814,58,1.2301894918174,0.805555555555556,0.0981387478849408,51,1.1700698757764,0.728571428571429,0.0862944162436548,57,1.20431145431145,0.77027027027027,0.0964467005076142,62,1.18967532467532,0.775,0.104906937394247,61,1.24189603499948,0.792207792207792,0.10321489001692,57,1.17605781315459,0.74025974025974,0.0964467005076142,57,1.25323660714286,0.814285714285714,0.0964467005076142,57,1.16362694300518,0.76,0.0964467005076142,60,1.1930556490142,0.779220779220779,0.101522842639594,63,1.21835732984293,0.7875,0.106598984771574,58,1.16639444671294,0.734177215189873,0.0981387478849408,68,1.21011743450768,0.755555555555556,0.115059221658206,55,1.20299777942265,0.785714285714286,0.0930626057529611,62,1.22335737179487,0.794871794871795,0.104906937394247,63,1.19943946910637,0.759036144578313,0.106598984771574,69,1.22510965571111,0.775280898876405,0.116751269035533,60,1.21642482247607,0.759493670886076,0.101522842639594,62,1.20216535433071,0.775,0.104906937394247,55,1.14052631578947,0.733333333333333,0.0930626057529611
"55",55,"fxet3=1,hiv3=0,cavitacao=0,bilateral=1","encerra2=0",34,1.28973042362003,0.829268292682927,0.0575296108291032,38,1.28141047586443,0.826086956521739,0.0642978003384095,35,1.34896308856137,0.853658536585366,0.0592216582064298,35,1.36444591029024,0.875,0.0592216582064298,28,1.25249772933697,0.777777777777778,0.0473773265651438,32,1.2860057119543,0.842105263157895,0.0541455160744501,29,1.26955555555556,0.805555555555556,0.0490693739424704,31,1.24126016260163,0.775,0.0524534686971235,34,1.33134565692705,0.871794871794872,0.0575296108291032,26,1.30485733695652,0.8125,0.0439932318104907,35,1.33468834688347,0.853658536585366,0.0592216582064298,37,1.32086982784657,0.86046511627907,0.0626057529610829,35,1.33822863427573,0.853658536585366,0.0592216582064298,34,1.31746656176239,0.829268292682927,0.0575296108291032,35,1.31383384146341,0.853658536585366,0.0592216582064298,31,1.21701873256277,0.794871794871795,0.0524534686971235,37,1.25889464594128,0.822222222222222,0.0626057529610829,35,1.32071255267526,0.853658536585366,0.0592216582064298,31,1.26282051282051,0.794871794871795,0.0524534686971235,38,1.3230823612584,0.826086956521739,0.0642978003384095,28,1.22487046632124,0.8,0.0473773265651438,33,1.2697265625,0.825,0.0558375634517767,37,1.29928698752228,0.822222222222222,0.0626057529610829,41,1.34976604278075,0.854166666666667,0.0693739424703892,33,1.28911362284355,0.804878048780488,0.0558375634517767,39,1.34435695538058,0.866666666666667,0.065989847715736,31,1.30305832147937,0.837837837837838,0.0524534686971235
"56",56,"fxet3=1,hiv3=0,comdrogas=0,cavitacao=0,bilateral=1","encerra2=0",29,1.40945723684211,0.90625,0.0490693739424704,30,1.32958380202475,0.857142857142857,0.050761421319797,30,1.39430638565587,0.882352941176471,0.050761421319797,29,1.41317612137203,0.90625,0.0490693739424704,26,1.39564032697548,0.866666666666667,0.0439932318104907,26,1.36915263298583,0.896551724137931,0.0439932318104907,25,1.35862068965517,0.862068965517241,0.0423011844331641,26,1.30132113821138,0.8125,0.0439932318104907,29,1.34202490016444,0.878787878787879,0.0490693739424704,24,1.37655279503106,0.857142857142857,0.0406091370558376,28,1.36805555555556,0.875,0.0473773265651438,30,1.35446906035141,0.882352941176471,0.050761421319797,28,1.37168435013263,0.875,0.0473773265651438,29,1.39613880742913,0.878787878787879,0.0490693739424704,29,1.43976814516129,0.935483870967742,0.0490693739424704,25,1.2759067357513,0.833333333333333,0.0423011844331641,33,1.32962912462503,0.868421052631579,0.0558375634517767,28,1.35373036649215,0.875,0.0473773265651438,27,1.29985337243402,0.818181818181818,0.0456852791878173,32,1.42366757000903,0.888888888888889,0.0541455160744501,25,1.2759067357513,0.833333333333333,0.0423011844331641,27,1.34047379032258,0.870967741935484,0.0456852791878173,31,1.36073975044563,0.861111111111111,0.0524534686971235,33,1.4093799682035,0.891891891891892,0.0558375634517767,25,1.33468834688347,0.833333333333333,0.0423011844331641,33,1.42191601049869,0.916666666666667,0.0558375634517767,23,1.37580971659919,0.884615384615385,0.038917089678511
"59",59,"fxet3=1,mumigual=1,hiv3=0,comdrogas=0","encerra2=0",106,1.21219040247678,0.779411764705882,0.179357021996616,100,1.17513719875925,0.757575757575758,0.169204737732657,114,1.20902271830025,0.76510067114094,0.192893401015228,102,1.16952506596306,0.75,0.17258883248731,106,1.18539963669391,0.736111111111111,0.179357021996616,105,1.17903556771546,0.772058823529412,0.177664974619289,105,1.1572027972028,0.734265734265734,0.177664974619289,97,1.16810318479125,0.729323308270677,0.164128595600677,110,1.13503037921643,0.743243243243243,0.186125211505922,96,1.18595317725753,0.738461538461539,0.16243654822335,93,1.1632380952381,0.744,0.157360406091371,108,1.13552748621242,0.73972602739726,0.182741116751269,104,1.19878296146045,0.764705882352941,0.175972927241963,103,1.1443153620573,0.72027972027972,0.174280879864636,101,1.12641530797101,0.731884057971015,0.170896785109983,102,1.15682210708117,0.755555555555556,0.17258883248731,103,1.14276864158594,0.746376811594203,0.174280879864636,106,1.15489270702751,0.746478873239437,0.179357021996616,104,1.14740143369176,0.722222222222222,0.175972927241963,91,1.112579904425,0.694656488549618,0.153976311336717,112,1.15088500191258,0.751677852348993,0.189509306260575,94,1.1302490234375,0.734375,0.159052453468697,102,1.16798418972332,0.739130434782609,0.17258883248731,103,1.18804402982162,0.751824817518248,0.174280879864636,95,1.13548113093071,0.708955223880597,0.160744500846024,106,1.18291508525463,0.762589928057554,0.179357021996616,93,1.11261133603239,0.715384615384615,0.157360406091371
"61",61,"hiv3=0,cavitacao=0,bilateral=1","encerra2=0",39,1.21310526315789,0.78,0.065989847715736,39,1.14143515079483,0.735849056603774,0.065989847715736,40,1.3168449197861,0.833333333333333,0.0676818950930626,39,1.2939426261719,0.829787234042553,0.065989847715736,32,1.14514078110808,0.711111111111111,0.0541455160744501,35,1.24301424193258,0.813953488372093,0.0592216582064298,32,1.17283720930233,0.744186046511628,0.0541455160744501,34,1.13448509485095,0.708333333333333,0.0575296108291032,38,1.23470229259443,0.808510638297872,0.0642978003384095,29,1.16433423913043,0.725,0.0490693739424704,39,1.19561157796452,0.764705882352941,0.065989847715736,40,1.22805194805195,0.8,0.0676818950930626,39,1.19878296146045,0.764705882352941,0.065989847715736,37,1.27787517531557,0.804347826086957,0.0626057529610829,37,1.23794157608696,0.804347826086957,0.0626057529610829,36,1.1248810404991,0.73469387755102,0.0609137055837563,41,1.18442663016913,0.773584905660377,0.0693739424703892,39,1.23138155785875,0.795918367346939,0.065989847715736,34,1.14927934111187,0.723404255319149,0.0575296108291032,43,1.25218033998522,0.781818181818182,0.0727580372250423,33,1.14831606217617,0.75,0.0558375634517767,38,1.21842447916667,0.791666666666667,0.0642978003384095,43,1.23543996110841,0.781818181818182,0.0727580372250423,42,1.25224498032489,0.792452830188679,0.0710659898477157,36,1.15317073170732,0.72,0.0609137055837563,43,1.28270745003028,0.826923076923077,0.0727580372250423,35,1.183352402746,0.760869565217391,0.0592216582064298
"65",65,"mumigual=1,alcool=0,cavitacao=0","encerra2=0",36,1.19126539753639,0.765957446808511,0.0609137055837563,30,1.13501056270405,0.731707317073171,0.050761421319797,38,1.25100267379679,0.791666666666667,0.0642978003384095,35,1.21284080914688,0.777777777777778,0.0592216582064298,38,1.24884613245843,0.775510204081633,0.0642978003384095,35,1.18776916451335,0.777777777777778,0.0592216582064298,30,1.24421052631579,0.789473684210526,0.050761421319797,35,1.2740206947524,0.795454545454545,0.0592216582064298,36,1.24947145877378,0.818181818181818,0.0609137055837563,35,1.27748270750988,0.795454545454545,0.0592216582064298,37,1.23083417764269,0.787234042553192,0.0626057529610829,40,1.20397249809015,0.784313725490196,0.0676818950930626,29,1.19635627530364,0.763157894736842,0.0490693739424704,34,1.22763929618768,0.772727272727273,0.0575296108291032,31,1.22335737179487,0.794871794871795,0.0524534686971235,30,1.14831606217617,0.75,0.050761421319797,35,1.21791097503533,0.795454545454545,0.0592216582064298,33,1.10989073526064,0.717391304347826,0.0558375634517767,34,1.12533602150538,0.708333333333333,0.0575296108291032,38,1.24207731873237,0.775510204081633,0.0642978003384095,34,1.15682210708117,0.755555555555556,0.0575296108291032,27,1.22219669117647,0.794117647058823,0.0456852791878173,40,1.17052881758764,0.740740740740741,0.0676818950930626,33,1.30367647058824,0.825,0.0558375634517767,37,1.26085452343885,0.787234042553192,0.0626057529610829,35,1.18024649092776,0.760869565217391,0.0592216582064298,31,1.14793233082707,0.738095238095238,0.0524534686971235
"66",66,"mumigual=1,alcool=0,comdrogas=0,cavitacao=0","encerra2=0",35,1.32766367137356,0.853658536585366,0.0592216582064298,30,1.29265091863517,0.833333333333333,0.050761421319797,37,1.35971894043029,0.86046511627907,0.0626057529610829,34,1.2931334062681,0.829268292682927,0.0575296108291032,38,1.35985467756585,0.844444444444444,0.0642978003384095,34,1.26640196634524,0.829268292682927,0.0575296108291032,30,1.35085714285714,0.857142857142857,0.050761421319797,34,1.32817767202062,0.829268292682927,0.0575296108291032,36,1.30897009966777,0.857142857142857,0.0609137055837563,35,1.37095705196182,0.853658536585366,0.0592216582064298,36,1.34013605442177,0.857142857142857,0.0609137055837563,40,1.27922077922078,0.833333333333333,0.0676818950930626,28,1.25411140583554,0.8,0.0473773265651438,34,1.31746656176239,0.829268292682927,0.0575296108291032,31,1.32530381944444,0.861111111111111,0.0524534686971235,29,1.23337651122625,0.805555555555556,0.0490693739424704,34,1.30142487046632,0.85,0.0575296108291032,32,1.20750861958881,0.780487804878049,0.0541455160744501,33,1.21924231057764,0.767441860465116,0.0558375634517767,38,1.35248419150858,0.844444444444444,0.0642978003384095,34,1.23945225758697,0.80952380952381,0.0575296108291032,27,1.34047379032258,0.870967741935484,0.0456852791878173,39,1.25772127032631,0.795918367346939,0.065989847715736,32,1.33070644525753,0.842105263157895,0.0541455160744501,36,1.34089619965967,0.837209302325581,0.0609137055837563,34,1.31850393700787,0.85,0.0575296108291032,30,1.26102418207681,0.810810810810811,0.050761421319797
